"掌上型電玩","寢具",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"筆記型電腦","肩背包","美妝保健",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"掌上型電玩","筆記型電腦","手機平板與周邊","帽子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"掌上型電玩","筆記型電腦",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"居家收納","飲品、沖泡品","零食","手環",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"筆記型電腦","手機平板與周邊",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"男鞋","寢具","傢俱","電腦周邊配件","裙子","汽車百貨","後背包","寵物零食","電腦零組件","公仔、模型","耳機喇叭","廚房家電","肩背包","長褲","硬碟","靴子","掌上型電玩","背心","行李箱",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"相機","帽T","襪子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"帽T","CD&DVD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"男鞋","筆記型電腦","電腦零組件","電腦周邊配件",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"寵物零食","燈具","電腦周邊配件","靴子","硬碟","T恤","雨具","側背包","手錶","美妝保健","蛋糕","寵物玩具","洋裝","後背包","生活家電","手環","相機","眼妝","襯衫","傢俱","廚房家電","腳踏車、自行車","零食","玩偶、娃娃",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"帽子","雨具","相機","運動鞋","手錶","樂器","帽T","機車百貨","襪子","耳機喇叭","眼妝","硬碟","外套","筆記型電腦","生鮮食品","素食","水壺、杯子","皮夾",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"筆記型電腦","皮夾","飲品、沖泡品",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"文具","男鞋","寵物零食","筆記型電腦","耳環","居家收納","平板電腦","寵物玩具","雨具","行李箱",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"文具","導航、行車紀錄器","眼妝","臉部保養","蛋糕","美容工具","廚房家電","手錶","側背包",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"廚房家電","居家收納","耳環",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"寵物零食","筆記型電腦","皮夾",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"掌上型電玩","導航、行車紀錄器",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"平板電腦","外套","毛衣","耳機喇叭","臉部保養","汽車百貨",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"平板電腦","臉部保養",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"掌上型電玩","手機平板與周邊",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"掌上型電玩","帽子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"手機平板與周邊","平板電腦","側背包","襪子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"手機平板與周邊","髮飾","行李箱","背心","硬碟",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"男鞋","導航、行車紀錄器",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"相機","寵物零食","電玩遊戲","CD&DVD","耳機喇叭","美妝保健","平板電腦","電腦零組件","寢具",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"導航、行車紀錄器","腳踏車、自行車","文具","男鞋","素食","皮夾","耳機喇叭",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"男鞋","掌上型電玩",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"掌上型電玩","皮夾",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"男鞋","寵物零食","掌上型電玩","手機平板與周邊","導航、行車紀錄器",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"掌上型電玩","平板電腦",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"掌上型電玩","鍵盤滑鼠","CD&DVD","運動服飾",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"腳踏車、自行車","耳機喇叭","蛋糕","眼妝","運動服飾","導航、行車紀錄器",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"掌上型電玩","素食",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"文具","掌上型電玩","電視機",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"行動電源","素食",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"導航、行車紀錄器","男鞋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"素食","帽子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"生鮮食品","文具","美妝保健",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"眼妝","雨具","寵物零食","耳機喇叭","居家收納","廚房家電","長褲","背心","CD&DVD","行李箱","涼鞋","帽T","短褲","外套","皮夾","寵物玩具","臉部保養",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"掌上型電玩","皮夾",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"掌上型電玩","肩背包","水壺、杯子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"清潔用品","男鞋","帽子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"機車百貨","運動鞋","皮夾","後背包","襪子","臉部保養","清潔用品","短褲","音響、喇叭","電腦零組件",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"掌上型電玩","帽子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"運動服飾","硬碟","傢俱","電腦周邊配件","相機","肩背包","手錶","廚房家電","長褲","公仔、模型","電玩遊戲","洋裝","美妝保健","生鮮食品","居家收納","寢具","素食","耳機喇叭","皮夾","襯衫","靴子","臉部保養","外套","手機平板與周邊",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"裙子","硬碟","手機平板與周邊",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"手環","行動電源","電腦周邊配件",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"寵物玩具","電視機","外套","水壺、杯子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"靴子","運動服飾",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"相機","燈具","背心","戒指","髮飾",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"男鞋","素食",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"眼妝","襪子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"髮飾","寵物零食",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"背心","掌上型電玩",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"掌上型電玩","手機平板與周邊","雨具",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"廚房家電","背心",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"機車百貨","CD&DVD","背心","飲品、沖泡品",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"機車百貨","皮夾","導航、行車紀錄器","靴子","寢具",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"導航、行車紀錄器","美容工具",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"飲品、沖泡品","機車百貨","筆記型電腦","居家收納","硬碟","文具",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"皮夾","鍵盤滑鼠","襪子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"平板電腦","美妝保健","耳環","運動鞋","後背包","寵物玩具","電腦周邊配件","涼鞋","清潔用品","手機平板與周邊","鍵盤滑鼠",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"皮夾","外套",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"相機","皮夾","背心","手環",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"寵物零食","飲品、沖泡品",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"美容工具","筆記型電腦","帽T","文具","飲品、沖泡品","手環","寵物零食",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"寢具","運動鞋","男鞋","樂器","眼妝","居家收納","電玩遊戲","美容工具","短褲","手錶","廚房家電","行李箱","靴子","水壺、杯子","雨具","襯衫","長褲","涼鞋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"掌上型電玩","美容工具",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"短褲","外套","硬碟","眼妝","相機","音響、喇叭","戶外休閒用品",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"飲品、沖泡品","寢具","電視機","生活家電","側背包","眼妝","手錶","耳機喇叭","男鞋","水壺、杯子","手環","靴子","生鮮食品","硬碟","CD&DVD","美妝保健","耳環","清潔用品","背心",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"電視機","寢具","相機","素食","皮夾",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"寢具","導航、行車紀錄器",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"飲品、沖泡品","電視機",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"手機平板與周邊","硬碟","寵物玩具","雨具","CD&DVD","飲品、沖泡品","居家收納",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"相機","生活家電",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"臉部保養","零食","公仔、模型",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"行動電源","生鮮食品",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"長褲","襪子","電腦周邊配件","帽子","CD&DVD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"運動鞋","涼鞋","帽T","男鞋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"居家收納","生鮮食品",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"帽子","CD&DVD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"行動電源","耳機喇叭",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"運動鞋","手錶","腳踏車、自行車","側背包",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"廚房家電","電腦周邊配件","音響、喇叭","側背包",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"美髮護理","男鞋","運動鞋","背心",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"居家收納","臉部保養","公仔、模型","長褲","涼鞋","燈具",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"涼鞋","美妝保健","背心","手錶","外套","男鞋","清潔用品","素食",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"男鞋","靴子","導航、行車紀錄器","裙子","零食","肩背包","筆記型電腦","相機","帽T","雨具","生活家電","耳環","後背包","寢具","手機平板與周邊","電腦零組件","電腦周邊配件","電玩遊戲","腳踏車、自行車","短褲","美髮護理","汽車百貨","襯衫","寵物玩具","生鮮食品","眼妝","燈具","廚房家電","飲品、沖泡品","運動服飾","傢俱","運動鞋","美妝保健",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"手錶","相機","燈具","汽車百貨","涼鞋","毛衣","T恤","美髮護理",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"文具","臉部保養","雨具","筆記型電腦","CD&DVD","眼妝","電腦零組件","裙子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"筆記型電腦","外套","公仔、模型",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"外套","T恤","腳踏車、自行車","導航、行車紀錄器","飲品、沖泡品","男鞋","電腦周邊配件","掌上型電玩","戶外休閒用品","涼鞋","側背包","毛衣","靴子","水壺、杯子","居家收納","CD&DVD","行李箱","髮飾","臉部保養","背心","行動電源","短褲","蛋糕","平板電腦","寵物玩具",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"裙子","眼妝","行動電源",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"耳環","手機平板與周邊","掌上型電玩","髮飾","機車百貨","玩偶、娃娃",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"素食","掌上型電玩","臉部保養","運動鞋","外套",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"寵物零食","涼鞋","眼妝","手錶","廚房家電","飲品、沖泡品","居家收納","靴子","玩偶、娃娃","導航、行車紀錄器","寵物玩具","電腦零組件","相機","後背包","髮飾","生活家電","背心","燈具","運動服飾","T恤","美妝保健","蛋糕","平板電腦","電視機","清潔用品","硬碟","耳機喇叭","戒指","樂器","行李箱","文具","掌上型電玩","帽T","鍵盤滑鼠","運動鞋","耳環","筆記型電腦","手環","汽車百貨","美髮護理","側背包","長褲","裙子","帽子","雨具","男鞋","零食","外套","戶外休閒用品","公仔、模型","生鮮食品","美容工具","寢具","皮夾","毛衣","電玩遊戲","襯衫","CD&DVD","傢俱","電腦周邊配件","腳踏車、自行車","水壺、杯子","短褲","素食","音響、喇叭","洋裝","手機平板與周邊","臉部保養","行動電源","肩背包",,
"水壺、杯子","戶外休閒用品","襯衫","掌上型電玩","耳環","寵物零食","涼鞋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"耳機喇叭","寵物零食","雨具",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"玩偶、娃娃","生鮮食品","外套","筆記型電腦","生活家電",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"髮飾","相機","蛋糕","導航、行車紀錄器","耳機喇叭","靴子","公仔、模型","戒指","腳踏車、自行車",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"裙子","側背包",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"帽T","寵物玩具","燈具","導航、行車紀錄器",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"長褲","機車百貨","掌上型電玩","電視機","燈具","手機平板與周邊","手錶","後背包","男鞋","洋裝",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"蛋糕","汽車百貨",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"居家收納","眼妝","T恤","燈具",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"飲品、沖泡品","廚房家電","長褲","蛋糕",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"相機","長褲","廚房家電","汽車百貨","蛋糕","耳環","燈具","雨具","毛衣","清潔用品","行動電源","洋裝","T恤",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"蛋糕","廚房家電","相機","洋裝",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"蛋糕","長褲","側背包",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"美髮護理","外套","手環","美容工具","電玩遊戲","洋裝","鍵盤滑鼠",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"後背包","行李箱","電玩遊戲","裙子","耳環","帽子","短褲","肩背包","皮夾","零食",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"長褲","側背包","美髮護理","汽車百貨","外套","文具","臉部保養","耳環","運動鞋","電腦零組件",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"毛衣","美妝保健","側背包","音響、喇叭","男鞋","行動電源","帽子","CD&DVD","襯衫","戒指","T恤","襪子","靴子","手錶","耳環","鍵盤滑鼠","汽車百貨","水壺、杯子","生活家電",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"肩背包","硬碟",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"汽車百貨","靴子","電玩遊戲","機車百貨","耳機喇叭","寢具","行李箱","背心",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"燈具","電腦周邊配件","機車百貨","洋裝","皮夾",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"手環","短褲","襪子","電腦周邊配件",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"帽子","CD&DVD","帽T",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"運動鞋","生活家電",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"外套","飲品、沖泡品","毛衣","玩偶、娃娃","帽T","生鮮食品","美妝保健","公仔、模型","背心","襯衫","側背包","臉部保養","鍵盤滑鼠","雨具","男鞋","蛋糕","零食","寵物玩具","導航、行車紀錄器",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"美髮護理","後背包",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"帽子","臉部保養",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"臉部保養","CD&DVD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"戶外休閒用品","電視機","燈具","毛衣","傢俱",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"毛衣","襪子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T恤","零食","蛋糕","耳機喇叭","運動服飾","行動電源","寵物零食","機車百貨",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"飲品、沖泡品","髮飾","裙子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"後背包","電腦零組件",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"清潔用品","硬碟","水壺、杯子","帽T","電腦零組件",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"飲品、沖泡品","燈具","肩背包","平板電腦","側背包","美髮護理","運動鞋","玩偶、娃娃","腳踏車、自行車","裙子","電腦零組件","靴子",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"生鮮食品","耳機喇叭","手錶",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"公仔、模型","飲品、沖泡品",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"T恤","飲品、沖泡品",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"美妝保健","文具",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"寵物玩具","導航、行車紀錄器","運動服飾","CD&DVD","文具","髮飾","行李箱","手機平板與周邊","涼鞋","燈具","腳踏車、自行車","零食","襪子","眼妝","手環",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"男鞋","樂器","機車百貨","耳機喇叭","耳環","生鮮食品","涼鞋",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
